ano,municipio,nome_municipio,populacao,fonte,metodo,obitos_causa_basica_cerebrovascular,taxa_100mil
2014,330610,Valença,73445,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,68.07815372047111
2014,330615,Varre-Sai,9966,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,30.102347983142685
2014,330620,Vassouras,35275,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,79.37632884479093
2014,330630,Volta Redonda,262259,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,179,68.25313907244366
2015,330010,Angra dos Reis,188276,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,91,48.333297924323865
2015,330015,Aperibé,11023,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,117.9352263449152
2015,330020,Araruama,122865,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,88,71.62332641517112
2015,330022,Areal,11970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,58.47953216374269
2015,330023,Armação dos Búzios,31067,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,41.84504458106672
2015,330025,Arraial do Cabo,29097,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,44.678145513283155
2015,330030,Barra do Piraí,96865,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,93,96.0099107004594
2015,330040,Barra Mansa,179915,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,116,64.47489092071255
2015,330045,Belford Roxo,481127,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,204,42.400447283149774
2015,330050,Bom Jardim,26278,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,87.52568688636883
2015,330060,Bom Jesus do Itabapoana,35964,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,72.29451673896118
2015,330070,Cabo Frio,208451,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,74,35.499949628449855
2015,330080,Cachoeiras de Macacu,56290,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,62.17800675075502
2015,330090,Cambuci,14836,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,74.14397411701266
2015,330093,Carapebus,15008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,53.304904051172706
2015,330095,Comendador Levy Gasparian,8250,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,121.21212121212122
2015,330100,Campos dos Goytacazes,483970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,323,66.73967394673224
2015,330110,Cantagalo,19759,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,65.7928032795182
2015,330115,Cardoso Moreira,12558,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,15.926102882624622
2015,330120,Carmo,18200,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,65.93406593406593
2015,330130,Casimiro de Abreu,40305,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,34.73514452301203
2015,330140,Conceição de Macabu,22163,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,22.560122727067633
2015,330150,Cordeiro,21063,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,47.47661776575037
2015,330160,Duas Barras,11121,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,26.975991367682763
2015,330170,Duque de Caxias,882729,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,431,48.82585708637645
2015,330180,Engenheiro Paulo de Frontin,13626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,58.711287244972844
2015,330185,Guapimirim,56515,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,33.61939308148279
2015,330187,Iguaba Grande,25901,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,61.77367669201961
2015,330190,Itaboraí,229007,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,121,52.83681284851554
2015,330200,Itaguaí,119143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,71,59.59225468554594
2015,330205,Italva,14569,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,68.63889079552474
2015,330210,Itaocara,22779,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,48.29009175117432
2015,330220,Itaperuna,99021,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,65,65.64264145989235
2015,330225,Itatiaia,30240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,26.455026455026456
2015,330227,Japeri,99863,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,43.05899081741987
2015,330230,Laje do Muriaé,7298,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,95.91668950397369
2015,330240,Macaé,234628,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,80,34.096527268697685
2015,330245,Macuco,5398,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,55.57613931085587
2015,330250,Magé,234809,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,160,68.14048865247925
2015,330260,Mangaratiba,40779,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,34.33139606169842
2015,330270,Maricá,146549,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,72,49.130325010747264
2015,330280,Mendes,18099,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,88.40267418089397
2015,330285,Mesquita,170751,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,103,60.321755070248486
2015,330290,Miguel Pereira,24842,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,64.40705257225666
2015,330300,Miracema,26665,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,45.002812675792235
2015,330310,Natividade,15013,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,79.93072670352362
2015,330320,Nilópolis,158309,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,116,73.2744190159751
2015,330330,Niterói,496696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,237,47.71530272037625
2015,330340,Nova Friburgo,184786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,92,49.78732155033391
2015,330350,Nova Iguaçu,807492,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,439,54.365863686575224
2015,330360,Paracambi,49521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,45,90.87053977100624
2015,330370,Paraíba do Sul,42356,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,21.24846538861082
2015,330380,Paraty,40478,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,37.05716685606996
2015,330385,Paty do Alferes,26818,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,67.11909911253635
2015,330390,Petrópolis,298142,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,234,78.4860905206244
2015,330395,Pinheiral,23887,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,50.23653033030519
2015,330400,Piraí,27838,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,71.84424168402903
2015,330410,Porciúncula,18059,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,38.76183620355501
2015,330411,Porto Real,18266,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,43.797218876601335
2015,330412,Quatis,13543,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,73.83888355608063
2015,330414,Queimados,143632,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,36.89985518547399
2015,330415,Quissamã,22700,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,26.431718061674008
2015,330420,Resende,125214,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,57,45.52206622262686
2015,330430,Rio Bonito,57615,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,47,81.57597847782696
2015,330440,Rio Claro,17826,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,84.14675193537529
2015,330450,Rio das Flores,8892,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,67.47638326585695
2015,330452,Rio das Ostras,131976,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,40.158816754561435
2015,330455,Rio de Janeiro,6476631,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3686,56.912305178417604
2015,330460,Santa Maria Madalena,10225,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,39.119804400978
2015,330470,Santo Antônio de Pádua,41178,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,75.28291806304337
2015,330475,São Francisco de Itabapoana,41291,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,36.327529001477316
2015,330480,São Fidélis,37703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,58.35079436649603
2015,330490,São Gonçalo,1038081,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,552,53.17504125400619
2015,330500,São João da Barra,34583,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,57.831882716941855
2015,330510,São João de Meriti,460625,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,246,53.405698778833106
2015,330513,São José de Ubá,7206,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,41.631973355537056
2015,330515,São José do Vale do Rio Preto,20916,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,100.4016064257028
2015,330520,São Pedro da Aldeia,96920,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,44.36648782501032
2015,330530,São Sebastião do Alto,9054,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,44.17936823503424
2015,330540,Sapucaia,17606,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,79.51834601840281
2015,330550,Saquarema,82359,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,44.92526621255722
2015,330555,Seropédica,82892,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,47.04917241712108
2015,330560,Silva Jardim,21307,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,61.01281269066504
2015,330570,Sumidouro,15127,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,59.496264956699946
2015,330575,Tanguá,32426,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,58.59495466600876
2015,330580,Teresópolis,173060,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,107,61.82826765283717
2015,330590,Trajano de Moraes,10350,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,96.61835748792271
2015,330600,Três Rios,79264,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,69.38837303189342
2015,330610,Valença,73725,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,52,70.53238385893523
2015,330615,Varre-Sai,10402,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,38.45414343395501
2015,330620,Vassouras,35432,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,84.66922555881689
2015,330630,Volta Redonda,262970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,145,55.13936950983002
2016,330010,Angra dos Reis,191504,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,70,36.55276130002506
2016,330015,Aperibé,11160,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,53.763440860215056
2016,330020,Araruama,124940,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,87,69.6334240435409
2016,330022,Areal,12058,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,16.58649859014762
2016,330023,Armação dos Búzios,31674,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,37.885963250615646
2016,330025,Arraial do Cabo,29077,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,58.465453795095776
2016,330030,Barra do Piraí,97152,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,111,114.25395256916995
2016,330040,Barra Mansa,180126,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,118,65.50969876641906
2016,330045,Belford Roxo,494141,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,233,47.15253338621972
2016,330050,Bom Jardim,26424,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,68.11989100817438
2016,330060,Bom Jesus do Itabapoana,36031,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,86.03702367405845
2016,330070,Cabo Frio,212289,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,85,40.03975712354385
2016,330080,Cachoeiras de Macacu,56603,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,33,58.300796777555966
2016,330090,Cambuci,14824,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,60.71235833783054
2016,330093,Carapebus,15293,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,45.77257568822337
2016,330095,Comendador Levy Gasparian,8255,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,96.91096305269534
2016,330100,Campos dos Goytacazes,487186,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,319,65.47807202998445
2016,330110,Cantagalo,19727,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,55.76113955492472
2016,330115,Cardoso Moreira,12538,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,63.8060296698038
2016,330120,Carmo,18322,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,43.663355528872394
2016,330130,Casimiro de Abreu,41167,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,34.00782179901377
2016,330140,Conceição de Macabu,22315,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,58.25677795205019
2016,330150,Cordeiro,21158,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,103.97958219113337
2016,330160,Duas Barras,11145,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,35.89053387169134
2016,330170,Duque de Caxias,886917,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,487,54.90930943932747
2016,330180,Engenheiro Paulo de Frontin,13521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,51.77131868944605
2016,330185,Guapimirim,57105,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,45.53016373347343
2016,330187,Iguaba Grande,26430,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,49.18653045781309
2016,330190,Itaboraí,230786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,136,58.92905115561603
2016,330200,Itaguaí,120855,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,78,64.54015142112449
2016,330205,Italva,14647,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,68.27336655970507
2016,330210,Itaocara,22736,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,114.3560872624912
2016,330220,Itaperuna,99504,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,64.31902235086027
2016,330225,Itatiaia,30475,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,55.783429040196886
2016,330227,Japeri,100562,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,41.76527913128219
2016,330230,Laje do Muriaé,7257,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,68.8989940746865
2016,330240,Macaé,239471,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,102,42.593884019359336
2016,330245,Macuco,5417,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,73.84160974709249
2016,330250,Magé,236319,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,187,79.13032807349389
2016,330260,Mangaratiba,41557,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,64.9710036816902
2016,330270,Maricá,149876,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,100,66.72182337398917
2016,330280,Mendes,18111,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,82.8225940036442
2016,330285,Mesquita,171020,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,95,55.54905858963864
2016,330290,Miguel Pereira,24855,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,100.58338362502514
2016,330300,Miracema,26607,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,52.61773217574323
2016,330310,Natividade,14986,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,86.7476311223809
2016,330320,Nilópolis,158319,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,90,56.8472514353931
2016,330330,Niterói,497883,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,268,53.82790735976123
2016,330340,Nova Friburgo,185102,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,105,56.725481086103876
2016,330350,Nova Iguaçu,797435,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,423,53.04507577420103
2016,330360,Paracambi,50071,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,45,89.87238121866949
2016,330370,Paraíba do Sul,42737,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,72.53667782015584
2016,330380,Paraty,40975,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,63.45332519829164
2016,330385,Paty do Alferes,26939,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,85.37807639481792
2016,330390,Petrópolis,298158,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,272,91.22679921383964
2016,330395,Pinheiral,24076,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,62.30270809104503
2016,330400,Piraí,28088,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,35.602392480774704
2016,330410,Porciúncula,18156,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,66.09385327164573
2016,330411,Porto Real,18552,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,70.07330746011212
2016,330412,Quatis,13666,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,43.904580711254205
2016,330414,Queimados,144525,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,97,67.11641584500951
2016,330415,Quissamã,23125,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,69.1891891891892
2016,330420,Resende,126084,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,50.75981091970433
2016,330430,Rio Bonito,57963,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,86.26192571122958
2016,330440,Rio Claro,17850,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,50.42016806722689
2016,330450,Rio das Flores,8943,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,55.90965000559097
2016,330452,Rio das Ostras,136626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,30.74085459575776
2016,330455,Rio de Janeiro,6498837,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3900,60.010737305767165
2016,330460,Santa Maria Madalena,10198,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,78.44675426554227
2016,330470,Santo Antônio de Pádua,41246,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,94.55462347864035
2016,330475,São Francisco de Itabapoana,41240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,50.921435499515034
2016,330480,São Fidélis,37696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,71.62563667232598
2016,330490,São Gonçalo,1044058,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,600,57.46807169716625
2016,330500,São João da Barra,34884,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,63.06616213736957
2016,330510,São João de Meriti,460541,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,264,57.323886472648475
2016,330513,São José de Ubá,7236,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,0,0
2016,330515,São José do Vale do Rio Preto,21017,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,28.548318028262834
2016,330520,São Pedro da Aldeia,98470,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,35.54382045292982
2016,330530,São Sebastião do Alto,9075,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,33.057851239669425
2016,330540,Sapucaia,17604,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,39.763690070438535
2016,330550,Saquarema,83750,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,60.8955223880597
2016,330555,Seropédica,83667,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,40,47.80857446783081
2016,330560,Silva Jardim,21279,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,79.89097232012783
2016,330570,Sumidouro,15153,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,52.7948261070415
2016,330575,Tanguá,32703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,42.809528177843006
2016,330580,Teresópolis,174587,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,131,75.03422362489762
2016,330590,Trajano de Moraes,10351,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,67.62631629794222
2016,330600,Três Rios,79230,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,64.36955698599016
2016,330610,Valença,73997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,48,64.8674946281606
2016,330615,Varre-Sai,10500,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,38.095238095238095
2016,330620,Vassouras,35622,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,67.374094660603
2016,330630,Volta Redonda,263659,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,166,62.96011135595599
2017,330010,Angra dos Reis,194619,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,86,44.188902419599316
2017,330015,Aperibé,11292,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,44.279135671271696
2017,330020,Araruama,126742,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,80,63.120354736393615
2017,330022,Areal,12143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,90.58716956271103
2017,330023,Armação dos Búzios,32260,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,52.696838189708615
2017,330025,Arraial do Cabo,29304,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,54.600054600054605
2017,330030,Barra do Piraí,97460,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,88,90.29345372460496
2017,330040,Barra Mansa,179451,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,151,84.14553276381854
2017,330045,Belford Roxo,495783,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,260,52.44229834423528
2017,330050,Bom Jardim,26566,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,82.81261763155914
2017,330060,Bom Jesus do Itabapoana,36068,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,88.72130420317178
2017,330070,Cabo Frio,216030,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,81,37.494792389945836
2017,330080,Cachoeiras de Macacu,57048,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,34,59.59893423082317
2017,330090,Cambuci,15124,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,72.73208145993124
2017,330093,Carapebus,15568,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,44.96402877697842
2017,330095,Comendador Levy Gasparian,8336,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,71.97696737044146
2017,330100,Campos dos Goytacazes,490288,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,302,61.59644943380218
2017,330110,Cantagalo,19697,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,45.69223739655785
2017,330115,Cardoso Moreira,12519,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,55.91500918603722
2017,330120,Carmo,18264,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,49.27726675427069
2017,330130,Casimiro de Abreu,41999,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,66.66825400604776
2017,330140,Conceição de Macabu,22461,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,48.973776768621164
2017,330150,Cordeiro,21250,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,103.52941176470587
2017,330160,Duas Barras,11169,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,80.58017727639
2017,330170,Duque de Caxias,890997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,468,52.5254293785501
2017,330180,Engenheiro Paulo de Frontin,13576,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,81.02533883323512
2017,330185,Guapimirim,57921,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,39.70925916334318
2017,330187,Iguaba Grande,26936,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,55.687555687555694
2017,330190,Itaboraí,232394,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,136,58.52130433660077
2017,330200,Itaguaí,122369,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,52.300827824040404
2017,330205,Italva,14723,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,61.12884602322897
2017,330210,Itaocara,22694,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,92.53547193090685
2017,330220,Itaperuna,99997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,59,59.001770053101595
2017,330225,Itatiaia,30703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,48.85516073347881
2017,330227,Japeri,101237,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,38.52346474115195
2017,330230,Laje do Muriaé,7217,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,83.13703755022863
2017,330240,Macaé,244139,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,93,38.09305354736441
2017,330245,Macuco,5434,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,110.41589988958411
2017,330250,Magé,237420,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,168,70.76067728076826
2017,330260,Mangaratiba,42415,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,54.226099257338205
2017,330270,Maricá,153008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,91,59.474014430618006
