sistema,ano,comparacao,z,p_valor,p_bonferroni,p_bonferroni_global
SIM,2024,Baía da Ilha Grande - Baixada Litorânea,-0.05309834230443413,0.9576535522408844,1,1
SIM,2024,Baía da Ilha Grande - Centro-Sul,-0.7869932877264314,0.43128579547240437,1,1
SIM,2024,Baixada Litorânea - Centro-Sul,-1.0802641098289678,0.2800245869958119,1,1
SIM,2024,Baía da Ilha Grande - Médio Paraíba,-0.8025788262367229,0.42221821064628906,1,1
SIM,2024,Baixada Litorânea - Médio Paraíba,-1.1282990643125712,0.2591936385164042,1,1
SIM,2024,Centro-Sul - Médio Paraíba,0,1,1,1
SIM,2024,Baía da Ilha Grande - Metropolitana I,-0.1788880516310769,0.8580256048696517,1,1
SIM,2024,Baixada Litorânea - Metropolitana I,-0.18804984405209513,0.8508375782020292,1,1
SIM,2024,Centro-Sul - Metropolitana I,0.9402492202604762,0.3470897399656443,1,1
SIM,2024,Médio Paraíba - Metropolitana I,0.9861417016942732,0.3240635824007179,1,1
SIM,2024,Baía da Ilha Grande - Metropolitana II,-0.6304132876132246,0.5284242194236275,1,1
SIM,2024,Baixada Litorânea - Metropolitana II,-0.8386256983986059,0.40167938511453577,1,1
SIM,2024,Centro-Sul - Metropolitana II,0.21282617615947377,0.8314625458223224,1,1
SIM,2024,Médio Paraíba - Metropolitana II,0.22175979848406174,0.8245008763945609,1,1
SIM,2024,Metropolitana I - Metropolitana II,-0.6912300101684041,0.4894210074208217,1,1
SIM,2024,Baía da Ilha Grande - Noroeste,-0.041977925415321506,0.9665162955691371,1,1
SIM,2024,Baixada Litorânea - Noroeste,0.019176867707278323,0.9847000111051205,1,1
SIM,2024,Centro-Sul - Noroeste,1.1677342657467733,0.24291397050090316,1,1
SIM,2024,Médio Paraíba - Noroeste,1.2269547914249606,0.21983958319067826,1,1
SIM,2024,Metropolitana I - Noroeste,0.22128363540362175,0.8248715912207065,1,1
SIM,2024,Metropolitana II - Noroeste,0.9071995929299256,0.36430125896696663,1,1
SIM,2024,Baía da Ilha Grande - Norte,0.04369201003259977,0.9651499082067189,1,1
SIM,2024,Baixada Litorânea - Norte,0.139469068632166,0.8890794966815719,1,1
SIM,2024,Centro-Sul - Norte,1.1909209431902457,0.23368462193921816,1,1
SIM,2024,Médio Paraíba - Norte,1.2409112127937911,0.2146385500994093,1,1
SIM,2024,Metropolitana I - Norte,0.3279214041413252,0.7429710896161621,1,1
SIM,2024,Metropolitana II - Norte,0.953328854398277,0.3404234762338056,1,1
SIM,2024,Noroeste - Norte,0.12917813568977837,0.8972166964332938,1,1
SIM,2024,Baía da Ilha Grande - Serrana,0.42606878015999167,0.6700577284554717,1,1
SIM,2024,Baixada Litorânea - Serrana,0.7391143271823581,0.45983757768914013,1,1
SIM,2024,Centro-Sul - Serrana,1.9059329241153464,0.05665890875305959,1,1
SIM,2024,Médio Paraíba - Serrana,2.005936506427992,0.04486302268333655,1,1
SIM,2024,Metropolitana I - Serrana,0.9825688989113384,0.3258196576259264,1,1
SIM,2024,Metropolitana II - Serrana,1.6181387377898615,0.10563270180113118,1,1
SIM,2024,Noroeste - Serrana,0.7735817595323672,0.4391781622064431,1,1
SIM,2024,Norte - Serrana,0.5662789907828661,0.5712041399692083,1,1
